hcp_id,name,specialty,sub_specialty,region,state,city,years_in_practice,practice_setting,patient_volume_monthly,baseline_rx_volume_monthly,speaker_eligible_flag,npi_taxonomy_code
1408074957,Gina Johnson,pulmonology,copd,Southwest,TX,Austin,35,academic,241,726,True,207RP1001X
1408782450,Kevin Crawford,cardiology,preventive,West,UT,Provo,30,academic,162,481,True,207R-C0000-X
1409867656,Michael Williamson,neurology,neuromuscular,Northeast,NJ,Princeton,11,academic,172,399,False,2084N0400X
1409960642,Michelle Dunn,cardiology,preventive,Midwest,OH,Toledo,9,academic,179,445,False,207RC0000X
1410468163,Yolanda Turner,neurology,multiple sclerosis,Northeast,NY,Syracuse,7,hospital,92,279,False,2084N0400X
1410724201,Janet Webster,neurology,epilepsy,Northeast,NY,Albany,20,private,229,530,True,2084N0400X
1411293156,Levi Booth,neurology,movement disorders,Southeast,FL,Jacksonville,10,private,266,847,True,2084N0400X
1411375466,Helen Wolf,oncology,breast,Southeast,VA,Charlottesville,7,academic,110,302,False,207RX0202X
1412773438,Sherri Hernandez,primary care,adolescent medicine,Southwest,AZ,Tucson,12,hospital,541,902,False,207Q00000X
1413202163,Amber Swanson,endocrinology,thyroid,Midwest,WI,Milwaukee,27,academic,148,434,False,207RE0101X
1413495239,Amanda Hobbs,neurology,neuromuscular,Southeast,NC,Charlotte,16,hospital,178,597,False,2084N0400X
1413519731,Deborah Wright,primary care,adolescent medicine,Southwest,TX,Austin,13,hospital,310,852,False,207Q00000X
1415915762,Kimberly Butler,neurology,stroke,Southeast,NC,Charlotte,26,hospital,197,1368,True,2084N0400X
1416644254,Amanda Mueller,pulmonology,sleep medicine,Northeast,NY,New York,10,private,198,334,False,207RP1001X
1416978082,Joshua Lin,oncology,gi malignancies,West,OR,Eugene,13,hospital,145,399,False,207RX0202X
1417682113,Alexander Hamilton,pulmonology,interstitial lung disease,Northeast,CT,Hartford,16,academic,117,219,False,207RP1001X
1418295824,Jason Holt,rheumatology,vasculitis,Southeast,GA,Augusta,21,academic,125,387,False,207RR0500X
1418704015,Jason Hall,rheumatology,lupus,Northeast,MA,Springfield,11,hospital,136,394,False,207RR0500X
1418997171,Laura Smith,primary care,urgent care,Northeast,NJ,Jersey City,18,private,246,812,False,207Q00000X
1420113783,Beth Romero,cardiology,electrophysiology,Southwest,NV,Reno,8,private,129,211,False,207RC0000X
1421582168,Jennifer Reynolds,endocrinology,obesity medicine,Southwest,NV,Reno,20,private,245,651,True,207RE0101X
1422258099,Kathy Stewart,pulmonology,sleep medicine,Southeast,SC,Charleston,20,academic,125,489,False,207RP1001X
1423152481,Suzanne Chavez,primary care,geriatrics,Southeast,TN,Chattanooga,11,academic,265,812,False,207Q00000X
1423753536,Katie Parker,endocrinology,bone & mineral,Northeast,PA,Allentown,19,private,199,611,False,207RE0101X
1423946593,Lindsay Branch,pulmonology,sleep medicine,West,WA,Seattle,15,private,134,559,False,207RP1001X
1424541534,Chad Garcia,oncology,gi malignancies,West,UT,Provo,10,private,124,278,False,207RX0202X
1425171802,Patrick Larson,oncology,melanoma/skin,Midwest,MI,Lansing,5,academic,108,249,False,207RX0202X
1425340662,Catherine Taylor,primary care,urgent care,Southwest,TX,Austin,17,private,339,723,False,207Q00000X
1425610817,Brenda Brown,primary care,family medicine,Southeast,AL,Huntsville,3,private,237,310,False,207Q00000X
1425845660,Todd Young,oncology,melanoma/skin,Northeast,NY,New York,8,private,85,156,False,207RX0202X
1426157339,Monica Farrell,cardiology,heart failure,West,CA,San Francisco,14,private,192,404,False,207RC0000X
1428222503,Katelyn Velasquez,primary care,geriatrics,Midwest,WI,Milwaukee,5,private,292,248,False,207Q00000X
1428792083,Shawn Long,rheumatology,lupus,West,OR,Eugene,18,private,237,253,False,207RR0500X
1429255973,Hannah Nguyen,primary care,family medicine,Midwest,IN,Indianapolis,16,hospital,300,350,False,207Q00000X
1429777182,Christopher Drake,neurology,headache,Southeast,NC,Raleigh,10,private,317,731,False,2084N0400X
1431285356,Amber Lee,neurology,epilepsy,Midwest,MI,Lansing,34,private,206,351,True,2084N0400X
1432188427,Jennifer Day,endocrinology,bone & mineral,West,UT,Salt Lake City,9,hospital,217,706,False,207RE0101X
1433980129,Michael Jackson,pulmonology,interstitial lung disease,Northeast,PA,Hershey,4,academic,111,450,False,207RP1001X
1434523506,Ronald Beck,primary care,adolescent medicine,West,CA,San Diego,6,hospital,199,544,False,207Q00000X
1435662964,Johnny Whitney,endocrinology,diabetes,West,WA,Seattle,5,hospital,131,480,False,207RE0101X
1435949049,Adrian Castro,rheumatology,osteoarthritis,Northeast,ME,Bangor,4,private,177,656,False,207RR0500X
1436505063,Charles Padilla,primary care,internal medicine,Midwest,WI,Milwaukee,12,private,399,648,False,207Q00000X
1436772218,Joshua Wagner,endocrinology,diabetes,Northeast,NY,Albany,22,private,271,793,True,207RE0101X
1438452850,Thomas Jackson,pulmonology,critical care,West,CO,Colorado Springs,6,private,174,234,False,207RP1001X
1440538092,Emily Ellis,cardiology,preventive,Northeast,PA,Allentown,12,private,188,382,False,207RC0000X
1440623548,Cynthia Miller,cardiology,interventional,Southwest,OK,Oklahoma City,4,private,216,461,False,207RC0000X
1442686543,Alyssa Ochoa,neurology,movement disorders,Southeast,NC,Raleigh,16,private,97,216,False,2084N0400X
1443260538,Wendy Hurley,oncology,thoracic,Northeast,PA,Hershey,18,private,104,324,False,207RX0202X
1443520683,John Horton,cardiology,electrophysiology,Midwest,IL,Chicago,9,private,212,482,False,207RC0000X
1443551811,Justin Smith,neurology,headache,Southwest,NM,Albuquerque,10,academic,113,322,False,2084N0400X
1443907526,Kyle Jones,cardiology,interventional,Southeast,TN,Memphis,4,hospital,303,427,False,207RC0000X
1444774099,Joshua Smith,cardiology,interventional,West,UT,Salt Lake City,27,private,181,424,False,207RC0000X
1448589550,Vincent Meza,oncology,hematologic,Southeast,VA,Charlottesville,10,academic,116,337,False,207RX0202X
1448713440,Gina Barnett,neurology,movement disorders,Midwest,IL,Chicago,18,private,190,402,False,2084N0400X
1449048093,Cheyenne Gilbert,endocrinology,diabetes,Northeast,NY,Rochester,8,academic,110,320,False,207RE0101X
1449331358,Timothy Cunningham,pulmonology,interstitial lung disease,Midwest,MI,Lansing,9,academic,190,345,False,207RP1001X
1449657976,Jeremy Rosales,oncology,genitourinary,West,WA,Tacoma,4,academic,83,99,False,207RX0202X
1450226943,Nancy Moore,oncology,gi malignancies,Midwest,MI,Grand Rapids,11,academic,142,556,False,207RX0202X
1451721462,Amy Mcneil,cardiology,interventional,Southeast,VA,Charlottesville,7,academic,193,627,False,207RC0000X
1451968915,Colleen Dunn,primary care,internal medicine,Midwest,MI,Lansing,12,hospital,286,392,False,207Q00000X
1453128708,Stephen Flores,endocrinology,obesity medicine,Northeast,MA,Cambridge,22,private,258,451,False,207RE0101X
1455101661,Jeffrey Mcmillan,endocrinology,bone & mineral,Southeast,TN,Nashville,19,private,236,702,False,207RE0101X
1455529317,Lee Salazar,cardiology,interventional,Southeast,NC,Winston-Salem,15,private,273,188,False,207RC0000X
1455591119,Andrea Collins,oncology,breast,Midwest,OH,Toledo,36,academic,104,463,True,207RX0202X
1455779946,Jack Stevens,primary care,family medicine,Southwest,OK,Tulsa,33,private,394,772,True,207Q00000X
1456207657,Heather Good,primary care,adolescent medicine,Midwest,MN,Minneapolis,10,private,472,788,False,207Q-00000-X
1456299035,Alicia Simpson,primary care,urgent care,Southeast,AL,Mobile,15,academic,290,595,False,207Q00000X
1456937691,Joseph Gomez,endocrinology,reproductive endocrinology,Southeast,GA,Augusta,6,private,115,377,False,207RE0101X
1457999534,Anthony Chapman,rheumatology,vasculitis,Midwest,MI,Grand Rapids,21,academic,137,386,False,207RR0500X
1458345984,Joshua Joseph,cardiology,structural heart,West,UT,Provo,12,private,168,479,False,207RC0000X
1460081361,Andrew Reed,cardiology,heart failure,Northeast,ME,Bangor,7,academic,254,457,False,207RC0000X
1463019459,Robin Stephenson,primary care,adolescent medicine,West,WA,Seattle,9,private,297,365,False,207Q00000X
1464676570,Lori Zimmerman,neurology,stroke,Southeast,FL,Gainesville,19,academic,116,427,False,2084N0400X
1464805419,Gregory Tyler,cardiology,interventional,Northeast,NY,Syracuse,18,private,156,410,False,207RC0000X
1465875601,Brooke Payne,cardiology,structural heart,Southwest,NV,Reno,23,hospital,245,731,True,207RC0000X
1467704312,Catherine Brooks,neurology,epilepsy,Northeast,MA,Worcester,13,hospital,224,502,False,2084N0400X
1468190701,Rebecca Morrison,cardiology,preventive,West,CA,San Francisco,12,hospital,129,260,False,207RC0000X
1468766963,Donna Smith,neurology,neuromuscular,Southeast,VA,Richmond,17,hospital,168,533,True,2084N0400X
1468815406,Michelle Conner,oncology,melanoma/skin,Northeast,ME,Bangor,14,private,94,510,False,207RX0202X
1473057747,Gene Kirby,endocrinology,thyroid,West,CO,Denver,9,hospital,213,568,False,207RE0101X
1473494189,Charles Clark,primary care,family medicine,Northeast,ME,Bangor,13,private,247,402,False,207Q00000X
1474100561,Jesus Clay,pulmonology,interstitial lung disease,Midwest,MO,Kansas City,11,private,229,324,False,207RP1001X
1475115246,Sara Williams,cardiology,electrophysiology,Southeast,GA,Macon,17,hospital,202,674,True,207RC0000X
1475314641,Robert Davis,neurology,multiple sclerosis,West,UT,Salt Lake City,41,hospital,198,390,True,2084N0400X
1475353029,Jeffrey Lam,pulmonology,copd,West,UT,Provo,18,hospital,167,549,True,207RP1001X
1477499267,Tara Taylor,cardiology,preventive,West,OR,Portland,5,hospital,259,218,False,207RC0000X
1478412079,Lisa Fitzgerald,cardiology,preventive,Midwest,IL,Chicago,18,hospital,200,608,False,207RC0000X
1479078465,Shannon Young,primary care,adolescent medicine,West,OR,Portland,12,private,275,407,False,207Q00000X
1479311619,Zachary Montoya,oncology,hematologic,Midwest,IN,Fort Wayne,6,hospital,148,312,False,207RX0202X
1479680351,Ryan Rhodes,primary care,urgent care,Midwest,MN,Minneapolis,38,private,316,481,True,207Q00000X
1480117328,Brittany Grant,neurology,multiple sclerosis,West,CA,San Diego,25,academic,157,519,True,2084N0400X
1480599715,Kathleen Mitchell,oncology,breast,Midwest,OH,Toledo,12,hospital,119,280,False,207RX0202X
1480866635,Joseph Alvarez,rheumatology,osteoarthritis,Southeast,NC,Raleigh,31,private,141,622,True,207RR0500X
1481179806,Joseph Baird,primary care,family medicine,Northeast,MA,Cambridge,23,private,283,740,True,207Q00000X
1481247389,Travis Rosales,primary care,adolescent medicine,Southeast,NC,Winston-Salem,24,private,351,849,True,207Q00000X
1484037258,Lindsay Cunningham,oncology,gi malignancies,Midwest,MI,Lansing,38,private,189,488,True,207RX0202X
1484162957,Julia Taylor,pulmonology,critical care,West,CA,San Jose,19,private,300,732,True,207RP1001X
1484424456,Joshua Evans,rheumatology,osteoarthritis,West,WA,Seattle,17,private,190,474,False,207RR0500X
1484724632,Alexis Bradley,primary care,internal medicine,Northeast,NJ,Princeton,14,hospital,343,550,False,207Q00000X
1486296159,Antonio Thompson,oncology,thoracic,West,OR,Portland,8,hospital,118,283,False,207RX0202X
1486382629,Rodney Conley,oncology,breast,Northeast,ME,Bangor,10,academic,119,337,False,207RX0202X
1486849361,Jose Hill,cardiology,electrophysiology,West,CO,Colorado Springs,4,private,181,273,False,207RC0000X
1486877065,Heidi Powers,neurology,epilepsy,Northeast,ME,Portland,12,academic,133,537,True,2084N0400X
1488515010,Jared Wilson,primary care,family medicine,Midwest,MO,St. Louis,19,private,315,648,False,207Q00000X
1488840616,Cynthia Barton,rheumatology,lupus,Southeast,AL,Mobile,33,hospital,214,691,True,207RR0500X
1489067862,Scott Flores,rheumatology,lupus,Midwest,MI,Ann Arbor,35,hospital,199,358,True,207RR0500X
1489598965,Larry Knapp,primary care,adolescent medicine,Southeast,SC,Charleston,21,private,279,917,False,207Q00000X
1491649715,Nicholas Cabrera,endocrinology,diabetes,Southeast,TN,Chattanooga,42,academic,187,664,True,207RE0101X
1492077734,Kenneth Jones,cardiology,preventive,Midwest,WI,Green Bay,6,private,240,819,False,207RC0000X
1494868502,Darrell Harris,cardiology,heart failure,Southeast,AL,Huntsville,7,academic,161,413,False,207RC0000X
1497642888,Richard Hernandez,endocrinology,reproductive endocrinology,Northeast,PA,Pittsburgh,10,academic,185,389,False,207RE0101X
1497664510,Adrian Reynolds,rheumatology,vasculitis,Southeast,TN,Memphis,4,private,98,219,False,207RR0500X
1498652761,Elizabeth Hernandez,oncology,melanoma/skin,Midwest,MN,Minneapolis,7,private,100,153,False,207RX0202X
1499123879,Julie Mason,rheumatology,rheumatoid arthritis,Southeast,FL,Tampa,9,hospital,198,397,False,207RR0500X
1501015600,Renee Rush,pulmonology,sleep medicine,Southeast,VA,Arlington,22,private,286,345,False,207RP1001X
1501344612,Craig Hayden,primary care,internal medicine,Southeast,AL,Huntsville,7,private,173,364,False,207Q00000X
1501563039,Terri Kelly,rheumatology,rheumatoid arthritis,West,UT,Provo,9,private,185,443,False,207RR0500X
1502571429,Dylan Nelson,pulmonology,interstitial lung disease,Southeast,NC,Raleigh,11,hospital,175,364,False,207RP1001X
1506356074,Bonnie Johns,primary care,urgent care,Midwest,MI,Lansing,14,private,354,508,False,207Q00000X
1506592454,Elizabeth Espinoza,rheumatology,vasculitis,West,UT,Provo,6,academic,135,238,False,207RR0500X
1506746308,Thomas Hines,endocrinology,reproductive endocrinology,West,WA,Spokane,12,hospital,228,376,False,207RE0101X
1507069536,Robert Luna,endocrinology,reproductive endocrinology,Southwest,NM,Santa Fe,23,private,109,368,False,207RE0101X
1507378861,Robert Jackson,oncology,melanoma/skin,Northeast,NY,Buffalo,13,hospital,139,272,False,207RX0202X
1508064668,Karen Harris,endocrinology,thyroid,Southeast,VA,Charlottesville,12,private,193,391,False,207RE0101X
1509977165,Steven Smith,primary care,internal medicine,Northeast,ME,Bangor,27,private,372,1631,True,207Q00000X
1510477734,Roger Levy,neurology,movement disorders,Midwest,IN,Indianapolis,13,private,188,177,False,2084N0400X
1511022174,Katherine Walker,primary care,urgent care,Midwest,MI,Lansing,15,private,353,515,False,207Q00000X
1511742359,Nancy White,oncology,thoracic,Northeast,MA,Boston,16,academic,99,426,False,207RX0202X
1512844550,Matthew Morrison,neurology,multiple sclerosis,Southwest,OK,Tulsa,15,private,146,516,False,2084N0400X
1512866082,Jason Parker,primary care,internal medicine,Southeast,SC,Greenville,6,private,267,414,False,207Q00000X
1513803142,Glenn Jacobson,primary care,urgent care,West,UT,Salt Lake City,17,hospital,478,712,True,207Q00000X
1516074709,Daniel Acosta,cardiology,interventional,Southwest,AZ,Phoenix,20,private,263,749,True,207RC0000X
1516379264,Brett Scott,primary care,adolescent medicine,Southeast,SC,Greenville,22,hospital,380,1106,True,207Q00000X
1518121706,Mark Bowman,endocrinology,obesity medicine,Southeast,SC,Charleston,16,private,278,484,False,207RE0101X
1518550110,Rebecca Ferguson,neurology,movement disorders,West,WA,Tacoma,22,hospital,298,845,True,2084N0400X
1519182780,Daniel Ward,rheumatology,vasculitis,Midwest,WI,Milwaukee,11,private,254,439,False,207RR0500X
1520551320,Lindsay Mack,rheumatology,rheumatoid arthritis,Northeast,NY,Syracuse,13,hospital,230,426,False,207RR0500X
1523498065,Cheryl Reed,primary care,geriatrics,Southeast,SC,Columbia,15,academic,227,450,False,207Q00000X
1523681389,Miranda Mays,primary care,internal medicine,Midwest,WI,Milwaukee,8,hospital,296,514,False,207Q00000X
1523987174,Lori Turner,neurology,neuromuscular,West,CO,Denver,8,hospital,159,294,False,2084N0400X
1524065749,Samantha Bruce,rheumatology,vasculitis,Northeast,MA,Worcester,16,academic,122,621,False,207RR0500X
1526669415,Daniel Jenkins,primary care,geriatrics,Southwest,AZ,Tucson,15,private,349,470,False,207Q00000X
1526834563,Lynn Williams,pulmonology,sleep medicine,Southeast,SC,Columbia,15,private,271,579,False,207RP1001X
1527981900,Jennifer Cook,neurology,headache,Northeast,NY,Syracuse,14,hospital,192,371,False,2084N0400X
1529045985,Melissa Mendoza,primary care,urgent care,Midwest,IL,Chicago,13,private,226,435,False,207Q00000X
1529873311,Tyler Melendez,neurology,headache,Southwest,AZ,Mesa,4,private,128,288,False,2084N0400X
1531018426,Stephen King,pulmonology,interstitial lung disease,West,OR,Eugene,21,private,274,630,True,207RP1001X
1533003293,John Carter,pulmonology,asthma/allergy,Midwest,WI,Green Bay,5,hospital,200,567,False,207RP1001X
1534239003,Robert Harper,neurology,epilepsy,Southwest,NV,Reno,18,private,143,235,False,2084N0400X
1534502129,Tim Doyle,primary care,adolescent medicine,West,CO,Denver,22,private,295,379,False,207Q00000X
1535323178,Christopher Rhodes,oncology,thoracic,Northeast,CT,Stamford,17,academic,159,499,False,207RX0202X
1535436392,Alexander Li,oncology,genitourinary,Northeast,MA,Cambridge,2,hospital,75,188,False,207RX0202X
1535820066,Heather Russell,primary care,geriatrics,West,CO,Denver,10,private,424,824,False,207Q00000X
1536141264,Shelby Lewis,pulmonology,asthma/allergy,Northeast,CT,Stamford,7,private,194,563,False,207RP1001X
1536278926,Erica Salas,primary care,adolescent medicine,West,UT,Provo,13,private,365,731,False,207Q00000X
1540759788,Kathleen Johnson,primary care,urgent care,Midwest,MO,St. Louis,6,private,225,490,False,207Q00000X
1541379537,Vanessa Paul,cardiology,preventive,Northeast,MA,Worcester,11,private,228,724,False,207RC0000X
1541422121,Rick Jordan,endocrinology,thyroid,Southeast,VA,Richmond,6,academic,150,440,False,207RE0101X
1546151204,Charles Miller,primary care,adolescent medicine,Northeast,NJ,Newark,13,hospital,270,494,False,207Q00000X
1546273719,Nicole Williams,pulmonology,critical care,Southeast,VA,Norfolk,15,hospital,186,424,False,207RP1001X
1546587092,Russell Sweeney,rheumatology,lupus,Midwest,MI,Lansing,35,private,191,547,True,207RR0500X
1547112395,Cynthia Ochoa,pulmonology,critical care,Midwest,IN,Indianapolis,10,private,209,414,False,207RP1001X
1547244776,Angel Alvarez,pulmonology,interstitial lung disease,Northeast,MA,Cambridge,18,hospital,241,397,False,207RP1001X
1547660377,Katie Johnson,primary care,adolescent medicine,West,UT,Provo,12,private,322,418,False,207Q00000X
1548035017,Bailey Stark,neurology,stroke,Northeast,CT,Stamford,12,private,225,298,False,2084N0400X
1548652282,Tara Vega,primary care,urgent care,Midwest,MI,Grand Rapids,5,private,302,649,False,207Q00000X
1551107307,James Cohen,endocrinology,bone & mineral,Midwest,IL,Peoria,12,academic,106,649,False,207RE0101X
1551962891,Jennifer Gardner,cardiology,structural heart,Midwest,WI,Madison,13,private,166,320,False,207RC0000X
1552813903,Victoria Miranda,primary care,geriatrics,Northeast,NJ,Newark,10,private,425,777,False,207Q00000X
1553755327,Sharon Conner,oncology,thoracic,Southwest,NM,Santa Fe,18,private,160,634,True,207RX0202X
1555114069,Christine Ramos,oncology,breast,Southeast,VA,Richmond,11,hospital,176,518,False,207RX0202X
1555285877,Gabriel Bauer,cardiology,heart failure,Southwest,TX,Houston,8,private,146,292,False,207RC0000X
1555316755,Maria Sanders,neurology,epilepsy,Midwest,OH,Toledo,23,private,146,707,True,2084N0400X
1555906795,Tracy Mccann,pulmonology,copd,Midwest,WI,Green Bay,13,hospital,167,775,False,207RP1001X
1556860702,Matthew Porter,endocrinology,reproductive endocrinology,West,CO,Colorado Springs,10,hospital,182,253,False,207RE0101X
1557944620,Matthew Horton,primary care,adolescent medicine,Southwest,NV,Reno,21,hospital,260,817,True,207Q00000X
1561159348,Laura Franco,neurology,stroke,Northeast,ME,Portland,7,hospital,140,440,False,2084N0400X
1566070763,Tammy Brown,pulmonology,copd,Northeast,CT,New Haven,14,private,284,924,True,207RP1001X
1566276774,Lynn Grant,primary care,geriatrics,Southwest,NV,Reno,20,hospital,624,926,False,207Q00000X
1566888198,Anna Wilcox,primary care,geriatrics,Midwest,MI,Ann Arbor,26,private,270,559,False,207Q00000X
1567742360,Eric Shaw,primary care,internal medicine,West,UT,Provo,8,private,361,588,False,207Q00000X
1567823350,Corey Moody,cardiology,structural heart,Midwest,WI,Madison,6,academic,125,145,False,207RC0000X
1567993435,Norman Mendoza,neurology,headache,Northeast,NY,Buffalo,9,hospital,189,371,False,2084N0400X
1568842342,Stephanie Wilson,endocrinology,thyroid,West,OR,Eugene,20,private,150,366,False,207RE0101X
1569475654,Erica Webb,neurology,headache,West,OR,Eugene,5,hospital,209,227,False,2084N0400X
1570328496,Becky Knapp,rheumatology,rheumatoid arthritis,Northeast,NY,New York,17,academic,251,883,True,207RR0500X
1572180861,Christopher Wilson,primary care,geriatrics,Southeast,AL,Mobile,27,private,212,514,False,207Q00000X
1572650665,Caitlin Davis,endocrinology,bone & mineral,Southwest,NM,Santa Fe,16,private,337,890,True,207RE0101X
1573445784,Bruce Weber,pulmonology,asthma/allergy,Northeast,MA,Springfield,16,private,230,406,False,207RP1001X
1577953643,Amanda Hicks,cardiology,structural heart,West,OR,Portland,10,private,280,298,False,207RC0000X
1580871600,Crystal Singleton,oncology,thoracic,Northeast,NJ,Jersey City,4,hospital,109,264,False,207RX0202X
1581992355,Joyce Whitney,cardiology,electrophysiology,Northeast,NY,Albany,20,academic,160,660,True,207RC0000X
1583696442,Jesse Pena,endocrinology,diabetes,West,OR,Portland,18,private,220,491,False,207RE0101X
1584097178,Angel Sanchez,oncology,breast,Southeast,SC,Columbia,10,private,248,465,False,207RX0202X
1586730040,Crystal Wilson,neurology,neuromuscular,West,CO,Denver,2,private,135,188,False,2084N0400X
1588179048,Cory Ayala,pulmonology,interstitial lung disease,Midwest,WI,Milwaukee,12,private,164,338,False,207RP1001X
1589965130,Makayla Sullivan,pulmonology,critical care,West,CO,Denver,40,hospital,320,796,True,207RP1001X
1590337907,Gregory Mendez,rheumatology,vasculitis,Northeast,MA,Worcester,9,hospital,174,656,False,207RR0500X
1590602128,Denise Lane,primary care,internal medicine,Midwest,MN,Minneapolis,27,hospital,442,687,True,207Q00000X
1590869917,John Pineda,primary care,internal medicine,Southwest,OK,Oklahoma City,10,private,239,420,False,207Q00000X
1592062677,Kenneth Keller,neurology,headache,Southeast,TN,Nashville,9,hospital,239,576,False,2084N0400X
1592123891,Amy White,primary care,geriatrics,Northeast,PA,Allentown,18,hospital,485,756,False,207Q00000X
1594083903,Jennifer Freeman,neurology,stroke,Northeast,NJ,Newark,9,hospital,192,1054,True,2084N0400X
1594466975,Christine Moreno,cardiology,interventional,West,UT,Salt Lake City,17,private,226,569,False,207RC0000X
1594739314,Kenneth Browning,neurology,movement disorders,West,UT,Provo,4,hospital,94,172,False,2084N0400X
1595301304,Krystal Morris,primary care,internal medicine,Southwest,OK,Tulsa,13,private,420,513,False,207Q00000X
1595774286,Darius Rose,rheumatology,vasculitis,Midwest,IL,Peoria,13,private,233,657,False,207RR0500X
1596580633,William Bishop,primary care,urgent care,West,CA,Sacramento,14,hospital,280,235,False,207Q00000X
1596912711,Gabrielle Nolan,oncology,breast,Northeast,NJ,Princeton,3,academic,60,249,False,207RX0202X
1598661571,Matthew Velasquez,rheumatology,rheumatoid arthritis,Northeast,CT,Stamford,10,academic,138,584,False,207RR0500X
1598998692,Stephanie Roberts,endocrinology,diabetes,Southwest,OK,Tulsa,12,private,134,459,False,207RE0101X
1599978586,Nicole Kelly,cardiology,interventional,West,UT,Salt Lake City,11,private,229,567,False,207RC0000X
1599989245,Debra Luna,oncology,hematologic,Northeast,NY,New York,13,hospital,201,389,False,207RX0202X
1600621852,Julie Long,endocrinology,bone & mineral,West,CA,San Diego,28,private,123,691,True,207RE0101X
1600833937,Amber Stephenson,oncology,breast,West,CO,Colorado Springs,12,academic,130,526,True,207RX0202X
1601451010,Linda Harris,rheumatology,psoriatic arthritis,Southwest,NV,Las Vegas,19,academic,215,437,False,207RR0500X
1602648309,Mark Schultz,rheumatology,rheumatoid arthritis,Northeast,NJ,Camden,14,private,194,762,False,207RR0500X
1604279475,James Brown,cardiology,preventive,Southwest,OK,Tulsa,19,hospital,213,1082,True,207RC0000X
1605645914,Laurie Owens,endocrinology,bone & mineral,Southwest,NM,Santa Fe,29,academic,122,188,False,207RE0101X
1606566010,Jamie Gallagher,endocrinology,diabetes,West,OR,Eugene,14,private,268,246,False,207RE0101X
1607660754,Eric Rivera,cardiology,structural heart,Southeast,AL,Mobile,17,academic,177,725,True,207RC0000X
1608203554,Julia Mosley,pulmonology,sleep medicine,Northeast,CT,Hartford,27,academic,146,517,True,207RP1001X
1610177150,Ryan Vang,cardiology,preventive,Southeast,AL,Mobile,19,hospital,334,649,True,207RC0000X
1610429726,Kathryn Little,rheumatology,vasculitis,Southeast,VA,Charlottesville,27,private,191,357,False,207RR0500X
1610820601,Vincent Murphy,primary care,geriatrics,Midwest,MI,Lansing,9,private,244,533,False,207Q00000X
1611741350,Brandi Lawson,cardiology,interventional,Southeast,VA,Norfolk,16,hospital,257,697,True,207RC0000X
1611952734,Cynthia Herman,neurology,stroke,West,WA,Tacoma,6,hospital,186,320,False,2084N0400X
1613561947,Leonard Knox,primary care,geriatrics,Southeast,VA,Norfolk,16,hospital,478,604,False,207Q00000X
1614682395,Ryan Bush,primary care,geriatrics,Southwest,OK,Oklahoma City,30,private,307,871,True,207Q00000X
1614978876,Eric Villegas,cardiology,heart failure,West,UT,Provo,4,hospital,158,274,False,207RC0000X
1615059528,Lori Hernandez,primary care,geriatrics,Southeast,GA,Savannah,12,private,382,453,False,207Q00000X
1616066910,Kyle Green,rheumatology,osteoarthritis,West,CO,Denver,25,private,216,533,True,207RR0500X
1616115113,Courtney Smith,neurology,headache,Southwest,NV,Reno,11,academic,88,241,False,2084N0400X
1616418756,Sandra Brown,neurology,stroke,Northeast,MA,Worcester,8,hospital,175,486,False,2084N0400X
1616839134,Carlos Murray,rheumatology,rheumatoid arthritis,Northeast,CT,New Haven,10,private,200,988,True,207RR0500X
1617703974,Devon Khan,endocrinology,reproductive endocrinology,Southwest,NV,Las Vegas,22,private,272,479,False,207RE0101X
1618334340,Martha Bush,rheumatology,rheumatoid arthritis,West,CA,Palo Alto,18,private,155,286,False,207RR0500X
1618352078,Alicia Lucas,neurology,neuromuscular,Southwest,TX,Austin,11,hospital,199,478,False,2084N0400X
1619471448,Joseph Cummings,primary care,urgent care,Northeast,ME,Bangor,25,private,284,987,True,207Q-00000-X
1621199177,Eric Hardy,primary care,adolescent medicine,Southeast,FL,Gainesville,16,private,259,512,False,207Q00000X
1621842156,Ryan Henderson,oncology,breast,Northeast,PA,Hershey,28,academic,143,421,True,207RX0202X
1622391112,Tiffany Brown,neurology,neuromuscular,Southwest,NV,Las Vegas,8,hospital,137,216,False,2084N0400X
1623506957,Theresa Wilson,cardiology,structural heart,Midwest,IL,Peoria,26,private,252,334,False,207RC0000X
1624547729,Rodney Mendez,cardiology,heart failure,Northeast,CT,Stamford,15,private,235,425,False,207RC0000X
1625192632,Kendra Edwards,primary care,adolescent medicine,Southwest,NV,Las Vegas,10,private,285,371,False,207Q00000X
1626268928,Brenda Rice,pulmonology,critical care,West,OR,Portland,19,private,184,643,False,207RP1001X
1630483653,Karen Parsons,endocrinology,obesity medicine,Northeast,NJ,Newark,25,private,319,921,True,207RE0101X
1630629040,Heather Lee,endocrinology,obesity medicine,Southeast,SC,Greenville,6,hospital,164,439,False,207RE0101X
1631526641,Rebecca Shelton,cardiology,structural heart,Southwest,OK,Oklahoma City,16,private,219,594,False,207RC0000X
1632734848,David Dawson,pulmonology,copd,Northeast,NY,Albany,7,hospital,213,412,False,207RP1001X
1635476009,Lauren Wagner,neurology,neuromuscular,Northeast,CT,Hartford,18,hospital,215,510,False,2084N0400X
1635581279,Randy Brown,primary care,urgent care,Southeast,NC,Charlotte,18,hospital,475,845,False,207Q00000X
1636376422,Terrance Adams,neurology,neuromuscular,Southwest,TX,San Antonio,7,private,159,477,False,2084N0400X
